Stationsnamn;Stationsid;Stationens latitud;Stationens longitud,
EDEBÄCK;274;60.0638;13.5582,
,
Parameternamn;Enhet,
Vattenföring;m³/s,
,
Datum (svensk sommartid);Vattenföring;Kvalitet;,
1910-01-01;70.0000;G;;;Tidsperiod (fr.o.m.) = 1909-12-31 22:00:00 (UTC),
1910-01-02;70.0000;G;;;Tidsperiod (t.o.m.) = 1947-12-30 22:00:00 (UTC),
1910-01-03;70.0000;G;;;,
1910-01-04;69.0000;G;;;Ett dygnsvärde mäts enligt svensk sommartid, d v s kl 22-22 UTC.
1910-01-05;69.0000;G;;;,
1910-01-06;69.0000;G;;;Kvalitetskoderna:,
1910-01-07;69.0000;G;;;Grön (G) = Kontrollerade och godkända värden.,
1910-01-08;68.0000;G;;;Gul (Y) = Grovt kontrollerade värden.,
1910-01-09;68.0000;G;;;Orange (O) = Okontrollerade värden.,
1910-01-10;68.0000;G;;;,
1910-01-11;68.0000;G;;;Orsaker till saknade data:,
1910-01-12;68.0000;G;;;  stationen eller givaren har varit ur funktion.,
1910-01-13;67.0000;G;;;  kvalitetskontrollerna har felmarkerat data (röd kvalitetskod). Efterföljande manuell granskning godkänner, rättar eller underkänner data.
1910-12-06;55.0000;G;,
1910-12-07;55.0000;G;,
1910-12-08;54.0000;G;,
1910-12-09;54.0000;G;,
1910-12-10;54.0000;G;,
1910-12-11;54.0000;G;,
1910-12-12;54.0000;G;,
1910-12-13;53.0000;G;,
1910-12-14;53.0000;G;,
1910-12-15;53.0000;G;,
1910-12-16;53.0000;G;,
1910-12-17;53.0000;G;,
1910-12-18;52.0000;G;,
1910-12-19;52.0000;G;,
1910-12-20;52.0000;G;,
1910-12-21;52.0000;G;,
1910-12-22;52.0000;G;,
1910-12-23;52.0000;G;,
1910-12-24;52.0000;G;,
1910-12-25;52.0000;G;,
1910-12-26;52.0000;G;,
1910-12-27;52.0000;G;,
1910-12-28;52.0000;G;,
1910-12-29;51.0000;G;,
1910-12-30;51.0000;G;,
1910-12-31;51.0000;G;,
1911-01-01;50.0000;G;,
1911-01-02;50.0000;G;,
1911-01-03;50.0000;G;,
1911-01-04;50.0000;G;,
1911-01-05;50.0000;G;,
1911-01-06;50.0000;G;,
1911-01-07;49.0000;G;,
1911-01-08;49.0000;G;,
1911-01-09;49.0000;G;,
1911-01-10;49.0000;G;,
1911-01-11;49.0000;G;,
1911-01-12;49.0000;G;,
